,UOK262,UOK262pFH,delta
R_r0627,0.0,0.0,0.0
R_r0629,0.0,0.0,0.0
R_r0630,0.0,0.0,0.0
R_r0633,0.0,0.0,0.0
R_r0634,0.0,0.0,0.0
R_r0636,0.0,0.0,0.0
R_r0637,0.0,0.0,0.0
R_r0638,0.0,0.0,0.0
R_r0639,0.0,0.0,0.0
R_r0641,0.0,0.0,0.0
R_r0642,0.0,0.0,0.0
R_r0643,0.0,0.0,0.0
R_r0644,0.0,0.0,0.0
R_r0645,0.00973753653904,0.00960874994823,0.000128786590807
R_r0647,0.0,0.0,0.0
R_r0650,0.0,0.0,0.0
R_r0651,0.0,0.0,0.0
R_r0652,0.0,0.0,0.0
R_r0653,0.0,0.0,0.0
R_r0655,0.0892391164517,0.0839589243016,0.00528019215006
R_r0656,0.0,0.0,0.0
R_r0660,0.0,0.0,0.0
R_r0661,0.0,0.0,0.0
R_r0666,0.00222693520335,0.00331965642152,-0.00109272121817
R_r0668,0.0,0.0,0.0
R_r0669,0.0,0.0,0.0
R_r0670,0.0,0.0,0.0
R_r0671,0.0,0.0,0.0
R_r0672,0.0,0.0,0.0
R_r0678,0.0,0.0,0.0
R_r0679,0.0,0.0,0.0
R_r0680,0.0,0.0,0.0
R_r0681,0.0,0.0,0.0
R_r0682,0.0,0.0,0.0
R_r0683,2.65930561433,0.277894342671,2.38141127166
R_r0688,0.0,0.0,0.0
R_r0691,0.0,0.0,0.0
R_r0692,0.0,0.0,0.0
R_r0693,0.0,0.0,0.0
R_r0694,0.0,0.0,0.0
R_r0695,0.0,0.0,0.0
R_r0696,0.0,0.0,0.0
R_r0697,0.0,0.0,0.0
R_r0698,0.0,0.0,0.0
R_r0706,0.0,0.0,0.0
R_r0708,0.0,0.0,0.0
R_r0709,0.0,0.0,0.0
R_r0712,0.0,0.0,0.0
R_r0714,0.0,0.0,0.0
R_r0715,0.0,0.0,0.0
R_r0716,0.0,0.0,0.0
R_r0717,0.0,0.0,0.0
R_r0718,0.0,0.0,0.0
R_r0719,0.0,0.0,0.0
R_r0720,0.0,0.0,0.0
R_r0721,0.0,0.0,0.0
R_r0722,0.0,0.0,0.0
R_r0723,0.0,0.0,0.0
R_r0724,0.0,0.0,0.0
R_r0726,0.0,0.0,0.0
R_r0727,0.0,0.0,0.0
R_r0728,0.0,0.0,0.0
R_r0729,0.0,0.0,0.0
R_r0730,0.0,0.0,0.0
R_r0731,0.0,0.0,0.0
R_r0732,0.0,0.0,0.0
R_r0733,0.0,0.0,0.0
R_r0734,0.0,0.0,0.0
R_r0735,0.0,0.0,0.0
R_r0739,0.0,0.0,0.0
R_r0741,0.0,0.0,0.0
R_r0743,0.0,0.0,0.0
R_r0744,0.0,0.0,0.0
R_r0747,0.0,0.0,0.0
R_r0750,0.0,0.0,0.0
R_r0752,0.0,0.0,0.0
R_r0753,0.0,0.0,0.0
R_r0754,0.0,0.0,0.0
R_r0755,0.0,0.0,0.0
R_r0756,0.0,0.0,0.0
R_r0757,0.0,0.0,0.0
R_r0758,0.0,0.0,0.0
R_r0760,0.0,0.0,0.0
R_r0761,0.0,0.0,0.0
R_r0762,0.0,0.0,0.0
R_r0763,0.0,0.0,0.0
R_r0764,0.0,0.0,0.0
R_r0765,0.0,0.0,0.0
R_r0766,0.0,0.0,0.0
R_r0767,0.0,0.0,0.0
R_r0768,0.0,0.0,0.0
R_r0769,0.0,0.0,0.0
R_r0770,0.0,0.0,0.0
R_r0772,0.0,0.0,0.0
R_r0773,0.0,0.0,0.0
R_r0775,0.0,0.0,0.0
R_r0776,0.0,0.0,0.0
R_r0777,0.0,0.0,0.0
R_r0778,0.0,0.0,0.0
R_r0779,0.0,0.0,0.0
R_r0781,0.000402413728176,0.000599871659865,-0.000197457931689
R_r0782,0.0,0.0,0.0
R_r0783,0.0,-8.57127537133e-05,-8.57127537133e-05
R_r0784,-0.09954010705,0.0,0.09954010705
R_r0786,0.0,0.0,0.0
R_r0787,0.0,0.0,0.0
R_r0788,-0.00109226301574,-0.00494409428817,-0.00385183127243
R_r0789,-0.00109226301574,-0.00494409428817,-0.00385183127243
R_r0791,0.0,0.0,0.0
R_r0792,0.0,0.0,0.0
R_r0795,0.29606302836,0.294131219819,0.00193180854094
R_r0797,0.0,0.0,0.0
R_r0801,0.0,-0.470819203514,-0.470819203514
R_r0809,0.0,0.0,0.0
R_r0812,0.0,0.0,0.0
R_r0813,0.0,0.0,0.0
R_r0817,0.0,0.0,0.0
R_r0818,0.000258222543775,0.000384928184858,-0.000126705641083
R_r0819,0.0,0.0,0.0
R_r0821,0.0145647471408,0.0,0.0145647471408
R_r0822,0.115232281352,0.0,0.115232281352
R_r0829,0.0,0.0,0.0
R_r0830,0.0,0.0,0.0
R_r0834,0.0,0.0,0.0
R_r0835,0.0,0.0,0.0
R_r0836,0.0,0.0,0.0
R_r0838,-3.641529924,-3.43064667101,0.210883252995
R_r0839,-0.097063879084,-0.002214155097,0.094849723987
R_r0840,0.0,0.0,0.0
R_r0841,0.0,0.0,0.0
R_r0842,0.0,0.0,0.0
R_r0845,0.0,0.0,0.0
R_r0853,0.0,0.0,0.0
R_r0860,0.0,0.0,0.0
R_r0870,0.0,0.0,0.0
R_r0871,0.0,0.0,0.0
R_r0879,0.0,0.0,0.0
R_r0885,0.0,0.0,0.0
R_r0892,0.0,0.0,0.0
R_r0899,0.0,0.0,0.0
R_r0907,0.0,0.0,0.0
R_r0908,0.0,0.0,0.0
R_r0909,0.0,0.0,0.0
R_r0911,-0.0299297935923,-0.0236943385892,0.00623545500311
R_r0913,0.0,0.746400074196,-0.746400074196
R_r0915,0.0,-0.000345297825126,-0.000345297825126
R_r0917,0.0,0.0,0.0
R_r0921,0.0,0.0,0.0
R_r0924,0.0,0.0,0.0
R_r0926,0.0,0.0,0.0
R_r0927,1.26424521092,0.0,1.26424521092
R_r0931,0.0,0.0,0.0
R_r0932,0.0,0.0,0.0
R_r0934,0.0,0.0,0.0
R_r0936,0.0,0.0,0.0
R_r0937,0.0,0.0,0.0
R_r0940,0.0,0.0,0.0
R_r0941,-3.06203647978,-0.507873564329,2.55416291545
R_r0942,0.0,0.0,0.0
R_r0946,0.0,0.0,0.0
R_r0947,0.0,0.0,0.0
R_r0950,0.0,0.0,0.0
R_r0954,0.0,0.0,0.0
R_r0960,0.0,0.0,0.0
R_r0961,0.0,0.0,0.0
R_r0962,0.0,0.0,0.0
R_r0963,0.0,0.0,0.0
R_r0968,0.0,0.0,0.0
R_r0970,0.0,0.0,0.0
R_r0973,0.0,0.0,0.0
R_r0974,0.0,0.0,0.0
R_r0975,0.0,0.0,0.0
R_r0986,0.0,0.0,0.0
R_r0987,0.0,0.0,0.0
R_r0989,0.0,0.0,0.0
R_r0990,0.0,0.0,0.0
R_r0992,0.0,0.0,0.0
R_r0993,0.0,0.0,0.0
R_r0994,0.0,0.0,0.0
R_r0995,0.0,0.0,0.0
R_r0997,0.0,0.0,0.0
R_r0998,0.0,0.0,0.0
R_r1000,0.0,0.0,0.0
R_r1001,0.0,0.0,0.0
R_r1002,0.0,0.0,0.0
R_r1003,0.0,0.0,0.0
R_r1004,0.0,0.0,0.0
R_r1005,0.0780667247009,0.0,0.0780667247009
R_r1006,0.0,0.0,0.0
R_r1007,0.0,0.0,0.0
R_r1008,0.0,0.0,0.0
R_r1010,0.0,0.0,0.0
R_r1011,0.0,0.0,0.0
R_r1012,0.0,0.0,0.0
R_r1013,0.0,0.0,0.0
R_r1014,0.0,0.0,0.0
R_r1017,0.0,0.0,0.0
R_r1018,0.0,0.0,0.0
R_r1019,0.0,0.0,0.0
R_r1020,0.0,0.0,0.0
R_r1024,0.0,0.0,0.0
R_r1025,0.0,0.0,0.0
R_r1026,0.0,0.0,0.0
R_r1027,0.0,0.0,0.0
R_r1028,0.0,0.0,0.0
R_r1029,0.0,0.0,0.0
R_r1030,0.0,0.0,0.0
R_r1043,0.0,0.0,0.0
R_r1044,0.0,0.0,0.0
R_r1045,0.0,0.0,0.0
R_r1051,0.0,0.0,0.0
R_r1052,0.0,0.0,0.0
R_r1078,0.0,0.0,0.0
R_r1088,0.0,0.0,0.0
R_r1106,0.0,0.0,0.0
R_r1109,0.0,0.0,0.0
R_r1116,0.0,0.0,0.0
R_r1117,0.0,0.0,0.0
R_r1135,0.000402413728176,0.000599871659865,-0.000197457931689
R_r1143,0.0,0.0,0.0
R_r1144,0.0,0.0,0.0
R_r1146,0.000402413728176,0.000599871659865,-0.000197457931689
R_r1147,0.0,0.0,0.0
R_r1148,0.0,0.0,0.0
R_r1150,0.0,0.0,0.0
R_r1154,0.190813778866,0.0,0.190813778866
R_r1155,0.190813778866,0.0,0.190813778866
R_r1156,0.0,0.0,0.0
R_r1162,0.0,0.0,0.0
R_r1164,0.0,0.0,0.0
R_r1165,0.0,0.0,0.0
R_r1166,0.0,0.0,0.0
R_r1167,0.0,0.0,0.0
R_r1168,0.0,0.0,0.0
R_r1169,0.0,0.0,0.0
R_r1170,0.0,0.0,0.0
R_r1171,0.0,0.0,0.0
R_r1172,0.0,0.0,0.0
R_r1174,0.0,0.0,0.0
R_r1175,0.0,0.0,0.0
R_r1177,0.0,0.0,0.0
R_r1179,0.0,0.0,0.0
R_r1181,0.0,0.0,0.0
R_r1182,0.0,0.0,0.0
R_r1183,0.0,0.0,0.0
R_r1251,0.0,0.0,0.0
R_r1253,0.0,0.0,0.0
R_r1254,0.0,0.0,0.0
R_r1255,0.0,0.0,0.0
R_r1257,0.0,0.0,0.0
R_r1259,0.0,0.0,0.0
R_r1260,0.0,0.0,0.0
R_r1262,0.0,0.0,0.0
R_r1291,0.0,0.0,0.0
R_r1292,0.0,0.0,0.0
R_r1298,0.0,0.0,0.0
R_r1299,0.0,0.0,0.0
R_r1301,0.0,0.0,0.0
R_r1302,0.0,0.0,0.0
R_r1303,0.0,0.0,0.0
R_r1304,0.0,0.0,0.0
R_r1318,0.0,0.0,0.0
R_r1364,0.0,0.0,0.0
R_r1365,0.0,0.0,0.0
R_r1367,0.0,0.0,0.0
R_r1368,0.0,0.0,0.0
R_r1377,0.0,0.0,0.0
R_r1378,0.0,0.0,0.0
R_r1380,0.0,0.0,0.0
R_r1382,0.0,0.0,0.0
R_r1383,0.0,0.0,0.0
R_r1384,-0.000907654904271,-0.00135302653932,-0.00044537163505
R_r1391,0.0,0.0,0.0
R_r1392,0.0,0.0,0.0
R_r1400,0.0,0.186306248188,-0.186306248188
R_r1401,0.0,0.0,0.0
R_r1418,0.0,0.0,0.0
R_r1421,0.0,0.0,0.0
R_r1423,0.0,0.0,0.0
R_r1427,0.0,0.227766171329,-0.227766171329
R_r1434,0.0,0.0170424206409,-0.0170424206409
R_r1443,0.0,0.0,0.0
R_r1444,0.0,0.0,0.0
R_r1445,0.0,0.0,0.0
R_r1446,0.0,0.0,0.0
R_r1447,0.0,0.0,0.0
R_r1448,0.0,0.0,0.0
R_r1449,0.0,0.0,0.0
R_r1450,0.0,0.0,0.0
R_r1451,0.0,0.0,0.0
R_r1454,0.0,0.0,0.0
R_r1455,0.0,0.0,0.0
R_r1456,0.0,0.0,0.0
R_r1457,0.0,0.0,0.0
R_r1459,0.0,0.0,0.0
R_r1464,1.26424521092,-0.172558022815,1.0916871881
R_r1466,0.0,0.0,0.0
R_r1472,0.0,0.0,0.0
R_r1474,0.0,0.0,0.0
R_r1477,0.0,0.0,0.0
R_r1481,0.0,0.0,0.0
R_r1487,0.0,0.0,0.0
R_r1488,0.0,0.0,0.0
R_r1492,0.0,0.0,0.0
R_r1493,0.0,0.0,0.0
R_r1495,0.0,0.0,0.0
R_r1497,0.0,0.0,0.0
R_r1498,0.0,0.0,0.0
R_r1499,0.0,0.0,0.0
R_r1500,0.0,0.0,0.0
R_r1501,0.0,0.0,0.0
R_r1502,0.0,0.0,0.0
R_r1503,0.0,0.0,0.0
R_r1512,0.0,0.0,0.0
R_r1514,0.0,0.0,0.0
R_r1515,0.0,0.0,0.0
R_r1516,0.0,0.0,0.0
R_r1517,0.0,0.0,0.0
R_r1518,0.0,0.0,0.0
R_r1519,0.0,0.0,0.0
R_r1520,0.0,0.0,0.0
R_r1521,0.0,0.0,0.0
R_r1522,0.0,0.0,0.0
R_r1523,0.0,0.0,0.0
R_r1525,0.0,0.0,0.0
R_r1527,0.0,0.0,0.0
R_r1528,0.0,0.0,0.0
R_r1529,0.0,0.0,0.0
R_r1530,0.0,0.0,0.0
R_r1531,0.0,0.0,0.0
R_r1532,0.0,0.0,0.0
R_r1533,0.0,0.0,0.0
R_r1536,0.0,0.0,0.0
R_r1538,0.0,0.0,0.0
R_r1544,0.0,0.0,0.0
R_r1546,0.0,0.0,0.0
R_r1547,-0.01,0.0,0.01
R_r1548,-0.0191108642617,0.0,0.0191108642617
R_r1549,0.0,0.0,0.0
R_r1551,0.0,0.0,0.0
R_r1552,0.0,0.0,0.0
R_r1553,0.0,0.0,0.0
R_r1554,0.0,0.0,0.0
R_r1556,0.0,0.0,0.0
R_r1557,0.0,0.0,0.0
R_r1559,0.0,0.0,0.0
R_r1560,0.0,0.0,0.0
R_r1561,0.0,0.0,0.0
R_r1562,0.0,0.0,0.0
R_r1563,0.0,0.0,0.0
R_r1564,0.0,0.0,0.0
R_r1565,0.0,0.0,0.0
R_r1566,0.0,0.0,0.0
R_r1567,0.0,0.0,0.0
R_r1568,0.0,0.0,0.0
R_r1569,0.0,0.0,0.0
R_r1570,0.0,0.0,0.0
R_r1571,0.0,0.0,0.0
R_r1573,0.0,0.0,0.0
R_r1574,0.0,0.0,0.0
R_r1575,0.0,0.0,0.0
R_r1576,0.0,0.0,0.0
R_r1578,0.0,0.0,0.0
R_r1579,0.0,0.0,0.0
R_r1580,0.0,0.0,0.0
R_r1581,0.0,0.0,0.0
R_r1583,0.0,0.0,0.0
R_r1584,0.0,0.0,0.0
R_r1585,0.0,0.0,0.0
R_r1586,0.0,0.0,0.0
R_r1587,0.0,0.0,0.0
R_r1588,0.0,0.0,0.0
R_r1589,0.0,0.0,0.0
R_r1590,0.0,0.0,0.0
R_r1591,0.0,0.0,0.0
R_r1592,0.0,0.0,0.0
R_r1593,0.0,0.0,0.0
R_r1594,0.0,0.0,0.0
R_r1595,0.0,0.0,0.0
R_r1596,0.0,0.0,0.0
R_r1597,0.0,0.0,0.0
R_r1598,0.0,0.0,0.0
R_r1599,0.0,0.0,0.0
R_r1600,0.0,0.0,0.0
R_r1602,0.0,0.0,0.0
R_r1603,0.0,0.0,0.0
R_r1604,0.0,0.0,0.0
R_r1605,0.0,0.0,0.0
R_r1606,0.0,0.0,0.0
R_r1607,0.0,0.0,0.0
R_r1608,0.0,0.0,0.0
R_r1609,0.0,0.0,0.0
R_r1610,0.0,0.0,0.0
R_r1611,0.0,0.0,0.0
R_r1612,0.0,0.01,-0.01
R_r1613,0.0,0.0,0.0
R_r1614,0.0,0.0,0.0
R_r1615,0.0,0.0,0.0
R_r1616,0.0,0.0,0.0
R_r1617,0.0,0.0,0.0
R_r1621,0.0,0.0,0.0
R_r1625,0.0,0.0,0.0
R_r1627,0.0,0.0,0.0
R_r1628,0.0,0.0,0.0
R_r1629,0.0,0.0,0.0
R_r1630,0.0,0.00196755895091,-0.00196755895091
R_r1631,0.0,0.0,0.0
R_r1632,0.0,0.0,0.0
R_r1633,0.0,0.0,0.0
R_r1634,0.0,0.0,0.0
R_r1635,0.0,0.0,0.0
R_r1636,0.0,0.0,0.0
R_r1637,0.0,0.0,0.0
R_r1638,0.0,0.0,0.0
R_r1639,0.0,0.0,0.0
R_r1640,0.0,0.0,0.0
R_r1641,0.0,0.0,0.0
R_r1642,0.0,0.0,0.0
R_r1643,0.000749591041254,0.0,0.000749591041254
R_r1645,0.0,0.0,0.0
R_r1646,0.0,0.0,0.0
R_r1648,0.0,0.0,0.0
R_r1649,0.0,0.0,0.0
R_r1650,0.0,-0.0015657634085,-0.0015657634085
R_r1651,0.0,0.0,0.0
R_r1652,-0.0201781514348,0.0,0.0201781514348
R_r1653,0.0,0.0,0.0
R_r1654,0.0,0.0,0.0
R_r1655,0.0,0.0,0.0
R_r1656,0.0,0.0,0.0
R_r1657,0.0,0.0,0.0
R_r1658,0.0,0.0,0.0
R_r1659,0.0,0.0,0.0
R_r1660,0.0,0.0,0.0
R_r1661,0.0,0.0,0.0
R_r1662,0.0,0.0,0.0
R_r1664,0.0,0.0,0.0
R_r1665,0.0,0.0,0.0
R_r1666,0.0,0.0,0.0
R_r1667,0.0,0.0,0.0
R_r1668,0.0,0.0,0.0
R_r1669,0.0,0.0,0.0
R_r1670,0.0,0.0,0.0
R_r1671,0.0,0.0,0.0
R_r1672,0.0,0.0,0.0
R_r1673,0.0,0.0,0.0
R_r1674,0.0,0.0,0.0
R_r1675,0.0,0.0,0.0
R_r1676,0.0,0.0,0.0
R_r1677,0.0,0.0,0.0
R_r1678,0.0,0.0,0.0
R_r1679,0.0,0.0,0.0
R_r1680,0.0,0.0,0.0
R_r1681,0.0,0.0,0.0
R_r1682,0.0,0.0,0.0
R_r1683,0.0,0.0,0.0
R_r1684,0.0,0.0,0.0
R_r1685,0.0,0.0,0.0
R_r1686,0.0,0.0,0.0
R_r1687,0.0,0.0,0.0
R_r1690,0.0,0.0,0.0
R_r1691,0.0,0.0,0.0
R_r1692,0.0,0.0,0.0
R_r1693,0.0,0.0,0.0
R_r1695,0.0,0.0,0.0
R_r1696,0.0,0.0,0.0
R_r1698,0.0,0.0,0.0
R_r1700,0.0,0.0,0.0
R_r1701,0.0,0.0,0.0
R_r1702,0.0,0.0,0.0
R_r1705,0.0,0.0,0.0
R_r1706,0.0,0.0,0.0
R_r1707,0.0,0.0,0.0
R_r1708,0.0,0.0,0.0
R_r1710,0.0,0.0,0.0
R_r1711,0.0,0.0,0.0
R_r1713,0.0,0.0,0.0
R_r1715,0.0,0.0,0.0
R_r1716,0.0,0.0,0.0
R_r1717,0.0,0.0,0.0
R_r1720,0.0,0.0,0.0
R_r1721,0.0,0.0,0.0
R_r1722,0.0,0.0,0.0
R_r1723,0.0,0.0,0.0
R_r1725,0.0,0.0,0.0
R_r1726,0.0,0.0,0.0
R_r1728,0.0,0.0,0.0
R_r1730,0.0,0.0,0.0
R_r1731,0.0,0.0,0.0
R_r1732,0.0,0.0,0.0
R_r1733,0.0,0.0,0.0
R_r1734,0.0,0.0,0.0
R_r1735,0.0,0.0,0.0
R_r1736,0.0,0.0,0.0
R_r1737,0.0,0.0,0.0
R_r1738,0.0,0.0,0.0
R_r1739,0.0,0.0,0.0
R_r1740,0.0,0.0,0.0
R_r1741,0.0,0.0,0.0
R_r1742,0.0,0.0,0.0
R_r1743,0.0,0.0,0.0
R_r1744,0.0,0.0,0.0
R_r1745,0.0,0.0,0.0
R_r1746,0.0,0.0,0.0
R_r1747,0.0,0.0,0.0
R_r1748,0.0,0.0,0.0
R_r1749,0.0,0.0,0.0
R_r1750,0.0,0.0,0.0
R_r1751,0.0,0.0,0.0
R_r1752,0.0,0.0,0.0
R_r1753,0.0,0.0,0.0
R_r1754,0.0,0.0,0.0
R_r1755,0.0,0.0,0.0
R_r1756,0.0,0.0,0.0
R_r1757,0.0,0.0,0.0
R_r1758,0.0,0.0,0.0
R_r1759,0.0,0.0,0.0
R_r1760,0.0,0.0,0.0
R_r1761,0.0,0.0,0.0
R_r1762,0.0,0.0,0.0
R_r1763,0.0,0.0,0.0
R_r1764,0.0,0.0,0.0
R_r1765,0.0,0.0,0.0
R_r1766,0.0,0.0,0.0
R_r1767,0.0,0.0,0.0
R_r1768,0.0,0.0,0.0
R_r1769,0.0,0.0,0.0
R_r1770,0.0,0.0,0.0
R_r1771,0.0,0.0,0.0
R_r1772,0.0,0.0,0.0
R_r1773,0.0,0.0,0.0
R_r1774,0.0,0.0,0.0
R_r1775,0.0,0.0,0.0
R_r1776,0.0,0.0,0.0
R_r1777,0.0,0.0,0.0
R_r1778,0.0,0.0,0.0
R_r1779,0.0,0.0,0.0
R_r1780,0.0,0.0,0.0
R_r1781,0.0,0.0,0.0
R_r1782,0.0,0.0,0.0
R_r1783,0.0,0.0,0.0
R_r1784,0.0,0.0,0.0
R_r1785,0.0,0.0,0.0
R_r1786,0.0,0.0,0.0
R_r1787,0.0,0.0,0.0
R_r1788,0.0,0.0,0.0
R_r1789,0.0,0.0,0.0
R_r1790,0.0,0.0,0.0
R_r1791,0.0,0.0,0.0
R_r1792,0.0,0.0,0.0
R_r1796,0.0,0.0,0.0
R_r1797,0.0,0.0,0.0
R_r1798,0.0,0.0,0.0
R_r1799,0.0,0.0,0.0
R_r1800,0.0,0.0,0.0
R_r1801,0.0,0.0,0.0
R_r1803,0.0,0.0,0.0
R_r1805,0.0,0.0,0.0
R_r1806,0.0,0.0,0.0
R_r1807,0.0,0.0,0.0
R_r1808,0.0,0.0,0.0
R_r1809,0.0,0.0,0.0
R_r1810,0.0,0.0,0.0
R_r1811,0.0,0.0,0.0
R_r1812,0.0,0.0,0.0
R_r1813,0.0,0.0,0.0
R_r1814,0.0,0.0,0.0
R_r1815,0.0,0.0,0.0
R_r1816,0.0,0.0,0.0
R_r1817,0.0,0.0,0.0
R_r1818,0.0,0.0,0.0
R_r1819,0.0,0.0,0.0
R_r1820,0.0,0.0,0.0
R_r1821,0.0,0.0,0.0
R_r1822,0.0,0.0,0.0
R_r1823,0.0,0.0,0.0
R_r1824,0.0,0.0,0.0
R_r1825,0.0,0.0,0.0
R_r1826,0.0,0.0,0.0
R_r1827,0.0,0.0,0.0
R_r1828,0.0,0.0,0.0
R_r1829,0.0,0.0,0.0
R_r1830,0.0,0.0,0.0
R_r1831,0.0,0.0,0.0
R_r1832,0.0,0.0,0.0
R_r1833,0.0,0.0,0.0
R_r1834,0.0,0.0,0.0
R_r1835,0.0,0.0,0.0
R_r1836,0.0,0.0,0.0
R_r1837,0.0,0.0,0.0
R_r1841,0.0,0.0,0.0
R_r1842,0.0,0.0,0.0
R_r1843,0.0,0.0,0.0
R_r1844,0.0,0.0,0.0
R_r1846,0.0,0.0,0.0
R_r1847,0.0,0.0,0.0
R_r1848,0.0,0.0,0.0
R_r1850,0.0,0.0,0.0
R_r1851,0.0,0.0,0.0
R_r1852,0.0,0.0,0.0
R_r1853,0.0,0.0,0.0
R_r1854,0.0,0.0,0.0
R_r1855,0.0,0.0,0.0
R_r1856,0.0,0.0,0.0
R_r1857,0.0,0.0,0.0
R_r1858,0.0,0.0,0.0
R_r1859,0.0,0.0,0.0
R_r1860,0.0,0.0,0.0
R_r1861,0.0,0.0,0.0
R_r1862,0.0,0.0,0.0
R_r1863,0.0,0.0,0.0
R_r1864,0.0,0.0,0.0
R_r1865,0.0,0.0,0.0
R_r1866,0.0,0.0,0.0
R_r1867,0.0,0.0,0.0
R_r1871,0.0,0.0,0.0
R_r1872,0.0,0.0,0.0
R_r1873,0.0,0.0,0.0
R_r1874,0.0,0.0,0.0
R_r1876,0.0,0.0,0.0
R_r1877,0.0,0.0,0.0
R_r1879,0.0,0.0,0.0
R_r1880,0.0,0.0,0.0
R_r1881,0.0,0.0,0.0
R_r1882,0.0,0.0,0.0
R_r1883,0.0,0.0,0.0
R_r1884,0.0,0.0,0.0
R_r1885,0.0,0.0,0.0
R_r1886,0.0,0.0,0.0
R_r1887,0.0,0.0,0.0
R_r1888,0.0,0.0,0.0
R_r1889,0.0,0.0,0.0
R_r1890,0.0,0.0,0.0
R_r1891,0.0,0.0,0.0
R_r1892,0.0,0.0,0.0
R_r1893,0.0,0.0,0.0
R_r1894,0.0,0.0,0.0
R_r1895,0.0,0.0,0.0
R_r1896,0.0,0.0,0.0
R_r1897,0.0,0.0,0.0
R_r1898,0.0,0.0,0.0
R_r1899,0.0,0.0,0.0
R_r1900,0.0,0.0,0.0
R_r1901,0.0,0.0,0.0
R_r1902,0.0,0.0,0.0
R_r1903,0.0,0.0,0.0
R_r1904,0.0,0.0,0.0
R_r1905,0.0,0.0,0.0
R_r1906,0.0,0.0,0.0
R_r1907,0.0,0.0,0.0
R_r1908,0.0,0.0,0.0
R_r1909,0.0,0.0,0.0
R_r1910,0.0,0.0,0.0
R_r1911,0.0,0.0,0.0
R_r1912,0.0,0.0,0.0
R_r1913,0.0,0.0,0.0
R_r1914,0.0,0.0,0.0
R_r1915,0.0,0.0,0.0
R_r1916,0.0,0.0,0.0
R_r1917,0.0,0.0,0.0
R_r1918,0.0,0.0,0.0
R_r1919,0.0,0.0,0.0
R_r1920,0.0,0.0,0.0
R_r1921,0.0,0.0,0.0
R_r1922,0.0,0.0,0.0
R_r1923,0.0,0.0,0.0
R_r1924,0.0,0.0,0.0
R_r1925,0.0,0.0,0.0
R_r1926,0.0,0.0,0.0
R_r1928,0.0,0.0,0.0
R_r1929,0.0,0.0,0.0
R_r1930,0.0,0.0,0.0
R_r1931,0.0,0.0,0.0
R_r1932,0.0,0.0,0.0
R_r1933,0.0,0.0,0.0
R_r1934,0.0,0.0,0.0
R_r1935,0.0,0.0,0.0
R_r1936,0.0,0.0,0.0
R_r1937,0.0,0.0,0.0
R_r1938,0.0,0.0,0.0
R_r1939,0.0,0.0,0.0
R_r1940,0.0,0.0,0.0
R_r1941,0.0,0.0,0.0
R_r1942,0.0,0.0,0.0
R_r1943,0.0,0.0,0.0
R_r1944,0.0,0.0,0.0
R_r1945,0.0,0.0,0.0
R_r1946,0.0,0.0,0.0
R_r1947,0.0,0.0,0.0
R_r1948,0.0,0.0,0.0
R_r1949,0.0,0.0,0.0
R_r1950,0.0,0.0,0.0
R_r1951,0.0,0.0,0.0
R_r1952,0.0,0.0,0.0
R_r1953,0.0,0.0,0.0
R_r1954,0.0,0.0,0.0
R_r1955,0.0,0.0,0.0
R_r1956,0.0,0.0,0.0
R_r1957,0.0,0.0,0.0
R_r1958,0.0,0.0,0.0
R_r1959,0.0,0.0,0.0
R_r1960,0.0,0.0,0.0
R_r1961,0.0,0.0,0.0
R_r1962,0.0,0.0,0.0
R_r1963,0.0,0.0,0.0
R_r1964,0.0,0.0,0.0
R_r1965,0.0,0.0,0.0
R_r1966,0.0,0.0,0.0
R_r1967,0.0,0.0,0.0
R_r1968,0.0,0.0,0.0
R_r1969,0.0,0.0,0.0
R_r1970,0.0,0.0,0.0
R_r1971,0.0,0.0,0.0
R_r1972,0.0,0.0,0.0
R_r1973,0.0,0.0,0.0
R_r1974,0.0,0.0,0.0
R_r1975,0.0,0.0,0.0
R_r1976,0.0,0.0,0.0
R_r1977,0.0,0.0,0.0
R_r1978,0.0,0.0,0.0
R_r1979,0.0,0.0,0.0
R_r1980,0.0,0.0,0.0
R_r1981,0.0,0.0,0.0
R_r1982,0.0,0.0,0.0
R_r1983,0.0,0.0,0.0
R_r1984,0.0,0.0,0.0
R_r1985,0.0,0.0,0.0
R_r1986,0.0,0.0,0.0
R_r1987,0.0,0.0,0.0
R_r1988,0.0,0.0,0.0
R_r1989,0.0,0.0,0.0
R_r1990,0.0,0.0,0.0
R_r1991,0.0,0.0,0.0
R_r1992,0.0,0.0,0.0
R_r1993,0.0,0.0,0.0
R_r1994,0.0,0.0,0.0
R_r1995,0.0,0.0,0.0
R_r1996,0.0,0.0,0.0
R_r1997,0.0,0.0,0.0
R_r1998,0.0,0.0,0.0
R_r1999,0.0,0.0,0.0
R_r2000,0.0,0.0,0.0
R_r2001,0.0,0.0,0.0
R_r2002,0.0,0.0,0.0
R_r2003,0.0,0.0,0.0
R_r2004,0.0,0.0,0.0
R_r2005,0.0,0.0,0.0
R_r2006,0.0,0.0,0.0
R_r2007,0.0,0.0,0.0
R_r2008,0.0,0.0,0.0
R_r2009,0.0,0.0,0.0
R_r2010,0.0,0.0,0.0
R_r2011,0.0,0.0,0.0
R_r2012,0.0,0.0,0.0
R_r2013,0.0,0.0,0.0
R_r2014,0.0,0.0,0.0
